Name,Danger,Magician level,Remarks,Scores,Absenses,Lupin coef,Quidditch,Disease,Beans,Teacher,StickLevel,Volan-De-Mort
Hermiona,29,4,23,2,0,2.58,0,0.38,4,Trelawney,4,9
George,44,4,11,2,39,1.52,9,0.57,4,Snape,2,4
Hermiona,35,2,26,2,0,2.19,0,0.38,4,Mcgonagall,2,3
Draco,15,6,10,2,22,0.35,0,0.22,4,Mcgonagall,2,7
Draco,12,8,10,2,22,0.91,0,0.22,4,Mcgonagall,4,10
Hermiona,34,3,29,2,0,0.87,0,0.38,4,Hagrid,1,4
George,41,1,18,2,46,0.82,2,0.5,4,Sprout,1,7
Crabbe,22,2,18,2,45,0.55,0,0.27,4,Snape,2,5
Crabbe,24,1,11,2,38,0.0,0,0.27,4,Sprout,1,3
Draco,15,3,3,2,15,0.4,7,0.29,4,Snape,3,7
George,41,1,0,2,28,0.0,20,0.68,4,Dumbledore,1,7
Hermiona,35,2,29,2,0,1.41,0,0.38,4,Hagrid,1,3
Fred,22,12,18,2,27,1.11,2,0.31,4,Hagrid,4,7
Sedric,36,9,5,2,19,0.9,25,0.69,4,Snape,3,8
Crabbe,18,4,18,2,45,1.79,0,0.27,4,Snape,4,9
Ron,1,6,0,1,24,0.02,20,0.24,2,Dumbledore,3,3
Ron,0,2,22,1,46,0.15,42,0.46,2,Sprout,2,4
Fred,28,6,7,2,16,0.49,13,0.42,4,Mcgonagall,2,1
Sedric,42,3,0,2,14,1.85,30,0.74,4,Dumbledore,3,2
Goyle,36,3,22,2,39,1.27,0,0.37,4,Snape,1,1
Crabbe,23,2,0,2,27,0.32,0,0.27,4,Hagrid,2,4
Fred,22,1,0,2,9,0.0,20,0.49,4,Snape,1,7
Harry,49,6,10,0,21,0.0,20,0.71,0,Trelawney,2,2
Goyle,34,4,22,2,39,1.55,0,0.37,4,Snape,2,3
Goyle,30,2,26,2,43,0.78,0,0.37,4,Lupin,1,7
Ginny,10,1,27,3,39,0.77,27,0.39,3,Snape,1,2
Ginny,2,4,0,3,12,0.12,0,0.12,3,Dumbledore,4,10
Crabbe,18,9,0,2,27,0.4,0,0.27,4,Dumbledore,3,9
Ron,0,1,3,1,27,0.02,23,0.27,2,Hagrid,1,4
Sedric,37,12,13,2,27,1.39,17,0.61,4,Hagrid,4,7
George,40,8,4,2,32,1.83,16,0.64,4,Mcgonagall,4,8
George,38,2,18,2,46,2.01,2,0.5,4,Sprout,2,10
Draco,15,1,3,2,15,0.4,7,0.29,4,Snape,1,7
Crabbe,23,2,11,2,38,0.47,0,0.27,4,Sprout,2,4
Harry,47,2,2,0,13,0.0,12,0.63,0,Lupin,1,4
George,40,12,11,2,39,1.41,9,0.57,4,Snape,4,8
Crabbe,24,6,11,2,38,0.97,0,0.27,4,Sprout,2,3
Ron,45,3,22,1,46,0.74,42,0.96,2,Sprout,3,9
Fred,24,2,7,2,16,1.11,13,0.42,4,Mcgonagall,2,5
Goyle,32,6,26,2,43,2.08,0,0.37,4,Lupin,3,5
Ginny,10,9,0,3,12,0.66,0,0.12,3,Dumbledore,3,2
Draco,20,4,0,2,12,0.72,10,0.32,4,Dumbledore,2,2
Goyle,28,4,0,2,17,0.78,0,0.37,4,Dumbledore,4,9
Fred,22,2,12,2,21,0.94,8,0.37,4,Trelawney,2,7
Crabbe,26,2,18,2,45,0.61,0,0.27,4,Snape,2,1
Crabbe,25,2,0,2,27,0.69,0,0.27,4,Hagrid,2,2
Sedric,37,8,13,2,27,2.48,17,0.61,4,Hagrid,4,7
Goyle,30,12,22,2,39,2.58,0,0.37,4,Snape,4,7
Goyle,27,12,26,2,43,1.47,0,0.37,4,Lupin,4,10
Hermiona,30,12,15,2,0,1.87,0,0.38,4,Lupin,4,8
Harry,46,1,6,0,17,0.0,16,0.67,0,Snape,1,5
Fred,25,12,4,2,13,0.8,16,0.45,4,Lupin,4,4
Draco,15,2,10,2,22,0.0,0,0.22,4,Mcgonagall,1,7
Ginny,7,4,0,3,12,0.29,0,0.12,3,Dumbledore,4,5
Sedric,35,12,12,2,26,1.3,18,0.62,4,Mcgonagall,4,9
Sedric,38,12,7,2,21,1.25,23,0.67,4,Trelawney,4,6
Hermiona,32,3,29,2,0,0.0,0,0.38,4,Hagrid,1,6
Ginny,3,9,27,3,39,1.61,27,0.39,3,Snape,3,9
Ron,45,3,22,1,46,1.47,42,0.96,2,Sprout,3,9
Fred,23,3,18,2,27,0.9,2,0.31,4,Hagrid,1,6
Harry,49,6,0,0,11,0.0,10,0.61,0,Dumbledore,3,2
Goyle,35,9,26,2,43,2.68,0,0.37,4,Lupin,3,2
Draco,14,9,15,2,27,0.64,5,0.27,4,Hagrid,3,8
Harry,41,3,6,0,17,0.0,16,0.67,0,Snape,1,10
Ginny,2,2,15,3,27,0.71,15,0.27,3,Hagrid,2,10
Goyle,34,9,22,2,39,2.01,0,0.37,4,Snape,3,3
Fred,28,4,4,2,13,0.44,16,0.45,4,Lupin,2,1
Ginny,6,4,0,3,12,0.25,0,0.12,3,Dumbledore,2,6
Crabbe,18,4,0,2,27,0.75,0,0.27,4,Hagrid,4,9
George,46,2,23,2,51,0.96,3,0.51,4,Trelawney,2,2
Crabbe,25,4,14,2,41,0.54,0,0.27,4,Lupin,2,2
George,46,8,18,2,46,3.18,2,0.5,4,Sprout,4,2
Sedric,37,1,13,2,27,1.1,17,0.61,4,Hagrid,1,7
George,39,9,23,2,51,1.36,3,0.51,4,Trelawney,3,9
George,39,12,4,2,32,2.14,16,0.64,4,Mcgonagall,4,9
Draco,20,1,9,2,21,0.4,1,0.23,4,Trelawney,1,2
Fred,22,3,4,2,13,0.57,16,0.45,4,Lupin,3,7
Goyle,29,6,4,2,21,0.46,0,0.37,4,Trelawney,2,8
Draco,17,2,10,2,22,0.59,0,0.22,4,Mcgonagall,1,5
Ginny,3,2,27,3,39,1.61,27,0.39,3,Snape,2,9
Sedric,38,2,5,2,19,1.19,25,0.69,4,Snape,2,6
Fred,19,1,0,2,9,0.0,20,0.49,4,Snape,1,10
George,42,2,23,2,51,2.33,3,0.51,4,Trelawney,2,6
Harry,49,3,2,0,13,0.0,12,0.63,0,Lupin,3,2
Fred,23,2,7,2,16,0.0,13,0.42,4,Mcgonagall,1,6
Draco,14,4,15,2,27,0.8,5,0.27,4,Hagrid,2,8
Ginny,3,3,4,3,16,0.46,4,0.16,3,Sprout,3,9
Crabbe,24,4,25,2,52,2.04,0,0.27,4,Mcgonagall,4,3
Goyle,29,4,26,2,43,2.29,0,0.37,4,Lupin,4,8
George,38,6,4,2,32,0.58,16,0.64,4,Mcgonagall,2,10
Draco,16,3,15,2,27,0.68,5,0.27,4,Hagrid,1,6
Goyle,30,4,22,2,39,0.72,0,0.37,4,Snape,2,7
Crabbe,19,6,11,2,38,0.66,0,0.27,4,Sprout,3,8
George,43,12,29,2,57,2.99,9,0.57,4,Hagrid,4,5
Crabbe,19,6,11,2,38,1.08,0,0.27,4,Sprout,2,8
George,47,6,15,2,43,2.22,5,0.53,4,Lupin,2,1
Fred,21,12,18,2,27,1.94,2,0.31,4,Hagrid,4,8
Sedric,41,2,7,2,21,1.05,23,0.67,4,Trelawney,1,3
Harry,45,3,2,0,13,0.0,12,0.63,0,Lupin,1,6
George,39,6,4,2,32,1.54,16,0.64,4,Mcgonagall,3,9
Ginny,2,6,4,3,16,0.25,4,0.16,3,Sprout,2,10
Draco,16,2,3,2,15,0.68,7,0.29,4,Snape,2,6
Sedric,38,4,13,2,27,0.71,17,0.61,4,Hagrid,2,6
Harry,44,6,6,0,17,0.0,16,0.67,0,Snape,3,7
George,44,6,23,2,51,1.86,3,0.51,4,Trelawney,2,4
Ron,47,4,27,1,51,1.03,47,1.01,2,Trelawney,2,7
Crabbe,25,2,14,2,41,0.86,0,0.27,4,Lupin,1,2
Harry,49,4,6,0,17,0.0,16,0.67,0,Snape,4,2
Goyle,30,12,26,2,43,2.33,0,0.37,4,Lupin,4,7
Crabbe,21,8,6,2,33,1.12,0,0.27,4,Trelawney,4,6
Goyle,36,4,22,2,39,1.61,0,0.37,4,Snape,4,1
Harry,44,6,9,0,20,0.0,19,0.7,0,Mcgonagall,2,7
Fred,25,2,12,2,21,0.51,8,0.37,4,Trelawney,1,4
Sedric,36,9,5,2,19,1.8,25,0.69,4,Snape,3,8
Fred,28,3,0,2,9,0.0,20,0.49,4,Snape,1,1
Crabbe,20,4,6,2,33,0.72,0,0.27,4,Trelawney,2,7
Ron,49,12,22,1,46,1.48,42,0.96,2,Mcgonagall,4,5
Fred,26,4,18,2,27,2.19,2,0.31,4,Hagrid,4,3
Ginny,6,6,4,3,16,0.42,4,0.16,3,Sprout,2,6
Ginny,10,1,4,3,16,0.0,4,0.16,3,Sprout,1,2
Goyle,33,2,26,2,43,1.3,0,0.37,4,Lupin,1,4
Draco,18,6,9,2,21,0.37,1,0.23,4,Trelawney,2,4
Goyle,35,3,0,2,17,0.0,0,0.37,4,Dumbledore,1,2
Crabbe,19,9,0,2,27,0.68,0,0.27,4,Hagrid,3,8
Draco,18,4,1,2,13,0.94,9,0.31,4,Lupin,4,4
Goyle,35,2,4,2,21,0.86,0,0.37,4,Trelawney,1,2
Ginny,5,4,4,3,16,0.37,4,0.16,3,Sprout,4,7
Ron,48,6,22,1,46,1.25,42,0.96,2,Sprout,2,6
Crabbe,26,6,18,2,45,0.61,0,0.27,4,Snape,2,1
Goyle,34,9,4,2,21,0.83,0,0.37,4,Trelawney,3,3
Draco,15,8,1,2,13,0.44,9,0.31,4,Lupin,4,7
Draco,18,4,10,2,22,0.78,0,0.22,4,Mcgonagall,2,4
Ginny,6,9,15,3,27,1.13,15,0.27,3,Hagrid,3,6
Draco,18,8,9,2,21,0.75,1,0.23,4,Trelawney,4,4
Draco,12,8,9,2,21,1.04,1,0.23,4,Trelawney,4,10
Fred,24,9,0,2,9,0.53,20,0.49,4,Dumbledore,3,5
Ginny,4,6,1,3,13,0.27,1,0.13,3,Lupin,2,8
Ginny,10,3,1,3,13,0.0,1,0.13,3,Lupin,1,2
Fred,28,2,0,2,9,0.62,20,0.49,4,Snape,1,1
Hermiona,37,3,26,2,0,0.0,0,0.38,4,Mcgonagall,1,1
Goyle,28,6,15,2,32,1.19,0,0.37,4,Mcgonagall,2,9
George,43,1,4,2,32,0.65,16,0.64,4,Mcgonagall,1,5
Draco,18,6,10,2,22,0.78,0,0.22,4,Mcgonagall,2,4
Crabbe,23,6,25,2,52,1.33,0,0.27,4,Mcgonagall,2,4
Sedric,39,8,0,2,14,1.08,30,0.74,4,Dumbledore,4,5
Hermiona,32,6,19,2,0,0.71,0,0.38,4,Snape,2,6
Hermiona,33,12,26,2,0,1.64,0,0.38,4,Mcgonagall,4,5
Harry,43,8,25,0,36,0.0,35,0.86,0,Sprout,4,8
Crabbe,24,3,25,2,52,1.76,0,0.27,4,Mcgonagall,3,3
Crabbe,22,1,0,2,27,0.0,0,0.27,4,Dumbledore,1,5
Goyle,28,3,22,2,39,2.2,0,0.37,4,Snape,3,9
Ginny,4,12,9,3,21,0.54,9,0.21,3,Trelawney,4,8
George,44,2,23,2,51,2.4,3,0.51,4,Trelawney,2,4
Goyle,32,6,26,2,43,1.27,0,0.37,4,Lupin,3,5
Goyle,29,8,0,2,17,1.44,0,0.37,4,Dumbledore,4,8
Sedric,38,3,0,2,14,0.83,30,0.74,4,Dumbledore,3,6
Ginny,2,1,15,3,27,0.0,15,0.27,3,Hagrid,1,10
Sedric,36,2,29,2,43,0.0,1,0.45,4,Lupin,1,8
George,38,3,23,2,51,2.19,3,0.51,4,Trelawney,3,10
Crabbe,20,1,0,2,27,0.28,0,0.27,4,Dumbledore,1,7
Crabbe,17,3,14,2,41,0.43,0,0.27,4,Lupin,1,10
Harry,44,2,6,0,17,0.0,16,0.67,0,Snape,2,7
Fred,26,4,7,2,16,1.64,13,0.42,4,Mcgonagall,4,3
Ginny,8,1,9,3,21,0.56,9,0.21,3,Trelawney,1,4
Hermiona,29,2,19,2,0,0.0,0,0.38,4,Snape,1,9
George,47,2,18,2,46,2.33,2,0.5,4,Sprout,2,1
Sedric,40,12,28,2,42,1.89,2,0.46,4,Sprout,4,4
Draco,18,4,3,2,15,0.87,7,0.29,4,Snape,4,4
Goyle,30,2,0,2,17,1.08,0,0.37,4,Dumbledore,2,7
Goyle,27,12,4,2,21,1.54,0,0.37,4,Trelawney,4,10
Draco,17,2,9,2,21,0.36,1,0.23,4,Trelawney,2,5
Sedric,43,1,12,2,26,0.0,18,0.62,4,Mcgonagall,1,1
Ron,3,4,27,1,51,0.42,47,0.51,2,Trelawney,4,1
Sedric,39,4,0,2,14,1.08,30,0.74,4,Dumbledore,2,5
Goyle,34,4,26,2,43,2.5,0,0.37,4,Lupin,4,3
Goyle,36,2,26,2,43,1.72,0,0.37,4,Lupin,2,1
Goyle,27,2,15,2,32,0.92,0,0.37,4,Mcgonagall,1,10
Ron,45,6,22,1,46,0.93,42,0.96,2,Mcgonagall,2,9
Goyle,31,3,15,2,32,2.02,0,0.37,4,Mcgonagall,3,6
Harry,49,4,16,0,27,0.0,26,0.77,0,Hagrid,2,2
Crabbe,19,4,25,2,52,1.83,0,0.27,4,Mcgonagall,4,8
Fred,25,6,23,2,32,1.72,3,0.32,4,Sprout,3,4
Draco,21,12,26,2,38,1.95,16,0.38,4,Sprout,4,1
Harry,47,6,0,0,11,0.0,10,0.61,0,Dumbledore,3,4
Hermiona,29,4,19,2,0,2.0,0,0.38,4,Snape,4,9
Ginny,9,9,4,3,16,0.43,4,0.16,3,Sprout,3,3
Draco,13,6,15,2,27,0.78,5,0.27,4,Hagrid,2,9
George,47,12,11,2,39,1.61,9,0.57,4,Snape,4,1
Draco,20,3,1,2,13,0.46,9,0.31,4,Lupin,1,2
Ron,44,6,22,1,46,1.18,42,0.96,2,Mcgonagall,2,10
Fred,20,3,0,2,9,0.0,20,0.49,4,Snape,1,9
Goyle,33,4,10,2,27,2.14,0,0.37,4,Hagrid,4,4
Ron,0,3,22,1,46,0.0,42,0.46,2,Sprout,1,4
George,40,2,0,2,28,1.11,20,0.68,4,Dumbledore,2,8
Ron,46,3,0,1,24,0.51,20,0.74,2,Dumbledore,1,8
Crabbe,18,12,14,2,41,1.59,0,0.27,4,Lupin,4,9
Draco,17,6,0,2,12,0.47,10,0.32,4,Dumbledore,2,5
Draco,20,6,10,2,22,0.66,0,0.22,4,Mcgonagall,3,2
Ginny,10,1,4,3,16,0.29,4,0.16,3,Sprout,1,2
Ginny,9,6,27,3,39,1.19,27,0.39,3,Snape,3,3
Crabbe,25,12,18,2,45,1.79,0,0.27,4,Snape,4,2
Goyle,35,2,15,2,32,1.79,0,0.37,4,Mcgonagall,2,2
Harry,41,2,16,0,27,0.0,26,0.77,0,Hagrid,2,10
Harry,44,8,6,0,17,0.0,16,0.67,0,Snape,4,7
Fred,22,6,0,2,9,0.3,20,0.49,4,Snape,2,7
Goyle,27,3,10,2,27,0.81,0,0.37,4,Hagrid,1,10
Draco,12,3,3,2,15,0.0,7,0.29,4,Snape,1,10
Sedric,42,4,5,2,19,1.3,25,0.69,4,Snape,4,2
Crabbe,17,6,18,2,45,1.54,0,0.27,4,Snape,3,10
Hermiona,35,6,18,2,0,1.9,0,0.38,4,Sprout,3,3
Fred,24,4,18,2,27,1.16,2,0.31,4,Hagrid,2,5
Draco,15,9,15,2,27,0.66,5,0.27,4,Hagrid,3,7
Fred,21,6,7,2,16,0.62,13,0.42,4,Mcgonagall,3,8
Draco,20,12,3,2,15,1.14,7,0.29,4,Snape,4,2
Draco,21,4,1,2,13,0.3,9,0.31,4,Lupin,2,1
George,41,12,11,2,39,2.58,9,0.57,4,Snape,4,7
Ron,3,9,27,1,51,0.66,47,0.51,2,Trelawney,3,1
Sedric,38,2,12,2,26,1.79,18,0.62,4,Mcgonagall,2,6
Goyle,33,1,10,2,27,0.0,0,0.37,4,Hagrid,1,4
Ron,46,2,0,1,24,0.51,20,0.74,2,Dumbledore,1,8
Fred,19,6,18,2,27,1.33,2,0.31,4,Hagrid,3,10
George,42,4,4,2,32,1.28,16,0.64,4,Mcgonagall,2,6
Fred,21,9,7,2,16,1.0,13,0.42,4,Mcgonagall,3,8
Ginny,9,2,0,3,12,0.0,0,0.12,3,Dumbledore,1,3
George,44,4,18,2,46,3.08,2,0.5,4,Sprout,4,4
Crabbe,21,2,6,2,33,0.37,0,0.27,4,Trelawney,2,6
Sedric,35,3,5,2,19,0.88,25,0.69,4,Snape,3,9
Draco,14,2,10,2,22,0.86,0,0.22,4,Mcgonagall,2,8
George,47,8,4,2,32,1.41,16,0.64,4,Mcgonagall,4,1
Crabbe,26,6,14,2,41,1.11,0,0.27,4,Lupin,2,1
Fred,23,4,7,2,16,1.08,13,0.42,4,Mcgonagall,2,6
Fred,22,2,12,2,21,0.47,8,0.37,4,Trelawney,1,7
Fred,25,6,4,2,13,0.64,16,0.45,4,Lupin,3,4
Harry,47,3,2,0,13,0.0,12,0.63,0,Lupin,1,4
Fred,27,6,23,2,32,0.69,3,0.32,4,Sprout,2,2
Harry,45,3,6,0,17,0.0,16,0.67,0,Snape,1,6
Ginny,8,2,15,3,27,0.96,15,0.27,3,Hagrid,2,4
Crabbe,24,4,6,2,33,1.49,0,0.27,4,Trelawney,4,3
Ron,2,4,0,1,24,0.01,20,0.24,2,Dumbledore,2,2
Goyle,29,9,10,2,27,1.4,0,0.37,4,Hagrid,3,8
Fred,19,6,4,2,13,1.01,16,0.45,4,Lupin,3,10
George,40,4,4,2,32,2.19,16,0.64,4,Mcgonagall,4,8
Ginny,8,3,0,3,12,0.43,0,0.12,3,Dumbledore,3,4
Crabbe,24,6,18,2,45,0.58,0,0.27,4,Snape,2,3
Hermiona,37,1,29,2,0,0.91,0,0.38,4,Hagrid,1,1
Hermiona,29,9,19,2,0,2.11,0,0.38,4,Snape,3,9
Hermiona,33,6,18,2,0,1.83,0,0.38,4,Sprout,3,5
Ginny,3,6,15,3,27,0.97,15,0.27,3,Hagrid,3,9
Crabbe,18,4,0,2,27,0.5,0,0.27,4,Dumbledore,4,9
Sedric,43,2,28,2,42,0.98,2,0.46,4,Sprout,1,1
Hermiona,30,4,15,2,0,1.25,0,0.38,4,Lupin,2,8
George,46,4,11,2,39,2.04,9,0.57,4,Snape,2,2
Sedric,42,3,7,2,21,1.08,23,0.67,4,Trelawney,3,2
George,47,9,11,2,39,2.08,9,0.57,4,Snape,3,1
Harry,43,6,9,0,20,0.0,19,0.7,0,Mcgonagall,3,8
Fred,23,6,12,2,21,1.25,8,0.37,4,Trelawney,2,6
Crabbe,19,6,18,2,45,1.33,0,0.27,4,Snape,3,8
Goyle,34,1,15,2,32,0.68,0,0.37,4,Mcgonagall,1,3
Fred,19,3,12,2,21,0.43,8,0.37,4,Trelawney,1,10
Fred,20,2,23,2,32,0.6,3,0.32,4,Sprout,2,9
Crabbe,24,2,6,2,33,0.83,0,0.27,4,Trelawney,2,3
Ginny,2,3,0,3,12,0.0,0,0.12,3,Dumbledore,1,10
Harry,44,4,6,0,17,0.0,16,0.67,0,Snape,2,7
Crabbe,19,4,0,2,27,0.79,0,0.27,4,Hagrid,4,8
Crabbe,22,3,11,2,38,0.73,0,0.27,4,Sprout,1,5
Hermiona,31,4,15,2,0,1.65,0,0.38,4,Lupin,2,7
Ginny,6,1,20,3,32,0.0,20,0.32,3,Mcgonagall,1,6
Sedric,35,8,12,2,26,1.3,18,0.62,4,Mcgonagall,4,9
Ron,48,2,22,1,46,0.49,42,0.96,2,Sprout,2,6
Ginny,11,12,15,3,27,1.94,15,0.27,3,Hagrid,4,1
Draco,14,3,26,2,38,0.55,16,0.38,4,Sprout,1,8
Sedric,35,2,7,2,21,0.58,23,0.67,4,Trelawney,2,9
Ron,0,2,15,1,39,0.27,35,0.39,2,Snape,2,4
Draco,19,12,9,2,21,1.16,1,0.23,4,Trelawney,4,3
Draco,20,6,9,2,21,0.8,1,0.23,4,Trelawney,2,2
Hermiona,34,6,15,2,0,1.76,0,0.38,4,Lupin,3,4
George,43,8,23,2,51,2.74,3,0.51,4,Trelawney,4,5
Ron,0,1,22,1,46,0.15,42,0.46,2,Sprout,1,4
Draco,18,4,15,2,27,0.46,5,0.27,4,Hagrid,2,4
Crabbe,22,4,0,2,27,0.61,0,0.27,4,Dumbledore,4,5
Ginny,4,1,1,3,13,0.1,1,0.13,3,Lupin,1,8
Sedric,42,6,0,2,14,1.51,30,0.74,4,Dumbledore,3,2
Ginny,6,4,0,3,12,0.12,0,0.12,3,Dumbledore,2,6
George,46,9,0,2,28,1.65,20,0.68,4,Dumbledore,3,2
Ginny,3,6,27,3,39,0.62,27,0.39,3,Snape,2,9
Harry,44,3,2,0,13,0.0,12,0.63,0,Lupin,3,7
Ginny,8,6,1,3,13,0.3,1,0.13,3,Lupin,3,4
Harry,48,4,0,0,11,0.0,10,0.61,0,Dumbledore,4,3
Draco,16,9,3,2,15,0.68,7,0.29,4,Snape,3,6
Ginny,5,8,20,3,32,1.04,20,0.32,3,Mcgonagall,4,7
Ron,0,3,3,1,27,0.0,23,0.27,2,Hagrid,1,4
Draco,13,4,1,2,13,0.5,9,0.31,4,Lupin,2,9
Goyle,36,4,15,2,32,2.53,0,0.37,4,Mcgonagall,4,1
Fred,26,9,7,2,16,0.73,13,0.42,4,Mcgonagall,3,3
Goyle,30,1,22,2,39,1.14,0,0.37,4,Snape,1,7
Ron,48,3,3,1,27,0.0,23,0.77,2,Hagrid,1,6
Harry,45,3,2,0,13,0.0,12,0.63,0,Lupin,3,6
Sedric,40,6,13,2,27,1.9,17,0.61,4,Hagrid,3,4
Hermiona,30,9,29,2,0,2.11,0,0.38,4,Hagrid,3,8
George,38,8,23,2,51,1.69,3,0.51,4,Trelawney,4,10
Draco,15,6,10,2,22,0.69,0,0.22,4,Mcgonagall,2,7
Crabbe,22,2,0,2,27,0.61,0,0.27,4,Hagrid,2,5
Ginny,8,4,9,3,21,0.35,9,0.21,3,Trelawney,2,4
Crabbe,26,3,6,2,33,0.7,0,0.27,4,Trelawney,1,1
George,46,12,23,2,51,2.87,3,0.51,4,Trelawney,4,2
Ron,47,4,19,1,43,1.64,39,0.93,2,Lupin,4,7
Hermiona,28,4,15,2,0,2.14,0,0.38,4,Lupin,4,10
Goyle,34,4,10,2,27,1.58,0,0.37,4,Hagrid,2,3
Ginny,9,6,0,3,12,0.37,0,0.12,3,Dumbledore,2,3
Hermiona,29,2,15,2,0,0.61,0,0.38,4,Lupin,2,9
Draco,21,6,1,2,13,0.97,9,0.31,4,Lupin,3,1
Sedric,40,1,13,2,27,0.0,17,0.61,4,Hagrid,1,4
Ginny,7,6,1,3,13,0.17,1,0.13,3,Lupin,2,5
Goyle,34,1,22,2,39,0.0,0,0.37,4,Snape,1,3
Hermiona,29,9,18,2,0,1.03,0,0.38,4,Sprout,3,9
Ginny,9,4,9,3,21,0.97,9,0.21,3,Trelawney,2,3
Hermiona,31,4,19,2,0,1.39,0,0.38,4,Snape,4,7
George,41,9,15,2,43,2.01,5,0.53,4,Lupin,3,7
Fred,24,3,23,2,32,1.68,3,0.32,4,Sprout,3,5
Crabbe,20,2,0,2,27,0.28,0,0.27,4,Dumbledore,2,7
Fred,23,4,4,2,13,0.97,16,0.45,4,Lupin,2,6
Fred,21,3,4,2,13,1.1,16,0.45,4,Lupin,3,8
Ginny,6,3,1,3,13,0.0,1,0.13,3,Lupin,1,6
Draco,21,2,15,2,27,0.79,5,0.27,4,Hagrid,1,1
Ron,1,1,22,1,46,0.25,42,0.46,2,Sprout,1,3
Ginny,10,3,1,3,13,0.36,1,0.13,3,Lupin,3,2
Hermiona,36,3,0,2,0,0.79,0,0.38,4,Dumbledore,1,2
Sedric,40,9,13,2,27,1.16,17,0.61,4,Hagrid,3,4
Draco,13,6,10,2,22,0.82,0,0.22,4,Mcgonagall,3,9
Crabbe,17,9,14,2,41,0.68,0,0.27,4,Lupin,3,10
George,47,2,23,2,51,0.0,3,0.51,4,Trelawney,1,1
George,38,2,18,2,46,0.78,2,0.5,4,Sprout,1,10
Hermiona,29,3,15,2,0,1.58,0,0.38,4,Lupin,3,9
Hermiona,36,1,15,2,0,0.0,0,0.38,4,Lupin,1,2
Draco,12,4,26,2,38,0.53,16,0.38,4,Sprout,2,10
Draco,19,4,1,2,13,0.55,9,0.31,4,Lupin,4,3
Draco,15,4,0,2,12,0.21,10,0.32,4,Dumbledore,2,7
Crabbe,21,12,25,2,52,2.29,0,0.27,4,Mcgonagall,4,6
Crabbe,22,3,0,2,27,0.48,0,0.27,4,Dumbledore,1,5
Ginny,6,1,9,3,21,0.31,9,0.21,3,Trelawney,1,6
Fred,19,4,18,2,27,1.03,2,0.31,4,Hagrid,4,10
Ron,49,2,15,1,39,1.15,35,0.89,2,Snape,2,5
George,39,3,29,2,57,2.99,9,0.57,4,Hagrid,3,9
Draco,19,4,0,2,12,0.53,10,0.32,4,Dumbledore,2,3
Fred,20,6,4,2,13,0.33,16,0.45,4,Lupin,2,9
Fred,26,2,4,2,13,0.0,16,0.45,4,Lupin,1,3
Fred,24,9,7,2,16,0.68,13,0.42,4,Mcgonagall,3,5
Fred,22,6,7,2,16,1.04,13,0.42,4,Mcgonagall,3,7
Ginny,5,6,15,3,27,1.08,15,0.27,3,Hagrid,2,7
Harry,43,3,25,0,36,0.0,35,0.86,0,Sprout,3,8
Harry,44,1,9,0,20,0.0,19,0.7,0,Mcgonagall,1,7
Goyle,33,8,22,2,39,2.29,0,0.37,4,Snape,4,4
Crabbe,20,6,6,2,33,1.14,0,0.27,4,Trelawney,3,7
Fred,22,6,0,2,9,0.61,20,0.49,4,Snape,2,7
Fred,21,9,12,2,21,1.45,8,0.37,4,Trelawney,3,8
Crabbe,17,3,14,2,41,0.0,0,0.27,4,Lupin,1,10
Goyle,32,8,29,2,46,1.69,0,0.37,4,Sprout,4,5
Crabbe,23,4,18,2,45,1.71,0,0.27,4,Snape,4,4
Ron,0,3,19,1,43,0.0,39,0.43,2,Lupin,1,4
Goyle,31,4,0,2,17,0.86,0,0.37,4,Dumbledore,4,6
George,43,6,11,2,39,1.19,9,0.57,4,Snape,3,5
Ron,1,4,15,1,39,0.4,35,0.39,2,Snape,4,3
Crabbe,25,2,11,2,38,0.79,0,0.27,4,Sprout,1,2
Sedric,34,6,5,2,19,1.71,25,0.69,4,Snape,3,10
Ron,49,6,22,1,46,1.56,42,0.96,2,Sprout,3,5
Hermiona,34,2,0,2,0,0.0,0,0.38,4,Dumbledore,1,4
Crabbe,18,3,0,2,27,0.4,0,0.27,4,Hagrid,3,9
Crabbe,26,2,11,2,38,0.81,0,0.27,4,Sprout,1,1
Hermiona,32,8,0,2,0,0.89,0,0.38,4,Dumbledore,4,6
Sedric,43,6,12,2,26,1.97,18,0.62,4,Mcgonagall,2,1
Fred,25,12,4,2,13,1.44,16,0.45,4,Lupin,4,4
Ron,3,12,15,1,39,0.45,35,0.39,2,Snape,4,1
Draco,14,2,26,2,38,1.11,16,0.38,4,Sprout,2,8
Draco,20,6,15,2,27,0.49,5,0.27,4,Hagrid,2,2
Ron,0,4,27,1,51,0.19,47,0.51,2,Trelawney,2,4
Ron,45,1,15,1,39,0.42,35,0.89,2,Snape,1,9
Goyle,32,3,15,2,32,0.65,0,0.37,4,Mcgonagall,1,5
Hermiona,35,3,15,2,0,2.2,0,0.38,4,Lupin,3,3
Crabbe,21,2,14,2,41,0.0,0,0.27,4,Lupin,1,6
Fred,24,8,4,2,13,1.16,16,0.45,4,Lupin,4,5
Sedric,39,6,28,2,42,2.94,2,0.46,4,Sprout,3,5
Hermiona,36,6,26,2,0,0.86,0,0.38,4,Mcgonagall,2,2
Fred,25,3,4,2,13,1.27,16,0.45,4,Lupin,3,4
